iso3,country,pacific_small_island,indicator_code,indicator_name,domain,indicator_position,reference_cap,frontier_mode,review_threshold_years,latest_year,value,frontier_year,calendar_age_years,production_age_years,relative_lag_years,missing,absolute_review,relative_review,classification_disagreement,production_cycle_only,retrieved_at,response_sha256,api_last_updated,attestation_chain
PHL,Philippines,False,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,2025,33.6220638491652,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
WSM,Samoa,True,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,2025,41.6432865731463,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
SLB,Solomon Islands,True,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,2025,68.6533267583842,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
LKA,Sri Lanka,False,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,2025,39.24384542504,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
TJK,Tajikistan,False,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,2025,27.9775370719876,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
THA,Thailand,False,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,2025,47.9825312969094,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
TLS,Timor-Leste,False,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,2025,58.6305321515206,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
TON,Tonga,True,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,2025,33.6964768002913,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
TKM,Turkmenistan,False,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,2025,28.2736092398179,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
TUV,Tuvalu,True,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
UZB,Uzbekistan,False,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,2025,33.3153752367206,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
VUT,Vanuatu,True,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,2025,57.9911422643023,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
VNM,Viet Nam,False,SL.EMP.VULN.ZS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",Labor and social conditions,3,2025,global,3.0,2025,51.3971215315183,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,83516c8bf50fe9fef3bd470462077c34d1eef7a964f615614be3cc3c0d4b3cd4,2026-07-13,ai-first
AFG,Afghanistan,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,87.8,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
ARM,Armenia,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
AZE,Azerbaijan,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
BGD,Bangladesh,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,99.5,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
BTN,Bhutan,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
BRN,Brunei Darussalam,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
KHM,Cambodia,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,99.2,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
CHN,"China, People's Republic of",False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
COK,Cook Islands,True,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,,,2024,,,,True,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
FJI,Fiji,True,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,95.9,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
GEO,Georgia,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
HKG,"Hong Kong, China",False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
IND,India,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,99.9,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
IDN,Indonesia,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,99.9,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
KAZ,Kazakhstan,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
KIR,Kiribati,True,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,97.7,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
KGZ,Kyrgyz Republic,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
LAO,Lao People's Democratic Republic,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,96.5,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
MYS,Malaysia,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
MDV,Maldives,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
MHL,Marshall Islands,True,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,97.2,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
FSM,"Micronesia, Federated States of",True,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,88.9,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
MNG,Mongolia,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,99.1,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
MMR,Myanmar,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,80.4,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
NRU,Nauru,True,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
NPL,Nepal,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,97.9,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
PAK,Pakistan,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,95.7,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
PLW,Palau,True,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
PNG,Papua New Guinea,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,43.3,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
PHL,Philippines,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,94.8,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
WSM,Samoa,True,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
SLB,Solomon Islands,True,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,81.5,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
LKA,Sri Lanka,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
TJK,Tajikistan,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,99.9,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
THA,Thailand,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
TLS,Timor-Leste,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,94.3,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
TON,Tonga,True,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
TKM,Turkmenistan,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
TUV,Tuvalu,True,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
UZB,Uzbekistan,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
VUT,Vanuatu,True,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,65.5,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
VNM,Viet Nam,False,EG.ELC.ACCS.ZS,Access to electricity (% of population),Infrastructure and digital access,1,2025,global,3.0,2024,100.0,2024,2,2,0,False,False,False,False,False,2026-07-18T21:11:13+00:00,56938ff3d8201e8a7c8fc52dc8200394055bffab40234535ef552ed28dc6c94a,2026-07-13,ai-first
AFG,Afghanistan,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),Infrastructure and digital access,2,2025,global,3.0,2024,16.09499931,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:12+00:00,f7b4a426f3d0454a36f65104fdebb703bdaa3a60ce552a4107e7148d3a1cdb87,2026-07-13,ai-first
ARM,Armenia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),Infrastructure and digital access,2,2025,global,3.0,2024,81.33930206,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:12+00:00,f7b4a426f3d0454a36f65104fdebb703bdaa3a60ce552a4107e7148d3a1cdb87,2026-07-13,ai-first
AZE,Azerbaijan,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),Infrastructure and digital access,2,2025,global,3.0,2025,90.80000181,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,f7b4a426f3d0454a36f65104fdebb703bdaa3a60ce552a4107e7148d3a1cdb87,2026-07-13,ai-first
BGD,Bangladesh,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),Infrastructure and digital access,2,2025,global,3.0,2024,53.42171316,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:12+00:00,f7b4a426f3d0454a36f65104fdebb703bdaa3a60ce552a4107e7148d3a1cdb87,2026-07-13,ai-first
BTN,Bhutan,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),Infrastructure and digital access,2,2025,global,3.0,2024,91.27739716,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:12+00:00,f7b4a426f3d0454a36f65104fdebb703bdaa3a60ce552a4107e7148d3a1cdb87,2026-07-13,ai-first
BRN,Brunei Darussalam,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),Infrastructure and digital access,2,2025,global,3.0,2024,96.29828801,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:12+00:00,f7b4a426f3d0454a36f65104fdebb703bdaa3a60ce552a4107e7148d3a1cdb87,2026-07-13,ai-first
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),Infrastructure and digital access,2,2025,global,3.0,2024,68.47530365,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:12+00:00,f7b4a426f3d0454a36f65104fdebb703bdaa3a60ce552a4107e7148d3a1cdb87,2026-07-13,ai-first
CHN,"China, People's Republic of",False,IT.NET.USER.ZS,Individuals using the Internet (% of population),Infrastructure and digital access,2,2025,global,3.0,2025,91.6,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:12+00:00,f7b4a426f3d0454a36f65104fdebb703bdaa3a60ce552a4107e7148d3a1cdb87,2026-07-13,ai-first
COK,Cook Islands,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),Infrastructure and digital access,2,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:12+00:00,f7b4a426f3d0454a36f65104fdebb703bdaa3a60ce552a4107e7148d3a1cdb87,2026-07-13,ai-first
FJI,Fiji,True,IT.NET.USER.ZS,Individuals using the Internet (% of population),Infrastructure and digital access,2,2025,global,3.0,2024,74.7052002,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:12+00:00,f7b4a426f3d0454a36f65104fdebb703bdaa3a60ce552a4107e7148d3a1cdb87,2026-07-13,ai-first
