country,iso3,market_id,market,admin1,admin2,latitude,longitude,month,commodity,unit,retail_price_npr,price_anomaly_pct,lagged_precipitation_month,lagged_power_prectotcorr_mm_day,lagged_precipitation_z,lagged_power_t2m_c,lagged_temperature_z,price_spike_screen,dry_price_spike_screen,non_dry_price_spike_screen,wet_price_spike_screen,hot_price_spike_screen,weather_alignment_status
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2019-12,Rice (coarse),KG,40.0,-15.0052,2019-11,0.01,-0.4845,21.48,0.7793,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2020-01,Rice (coarse),KG,40.0,-10.147,2019-12,0.23,0.9471,15.94,-1.5419,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2020-02,Rice (coarse),KG,40.0,-11.5556,2020-01,0.46,2.3802,15.17,-1.2796,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2020-03,Rice (coarse),KG,40.0,-11.7536,2020-02,1.0,1.3085,17.81,-1.0039,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2020-04,Rice (coarse),KG,,,2020-03,3.86,1.8122,22.79,-1.6561,False,False,False,False,False,missing_price
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2020-05,Rice (coarse),KG,42.0,-9.0972,2020-04,2.39,0.4395,26.59,-1.7866,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2020-06,Rice (coarse),KG,45.0,-2.1979,2020-05,4.55,-0.1949,28.47,-0.7724,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2020-07,Rice (coarse),KG,40.0,-11.7783,2020-06,13.21,0.8263,28.08,-1.0802,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2020-08,Rice (coarse),KG,40.0,-22.3144,2020-07,18.6,1.4313,27.23,-1.8406,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2020-09,Rice (coarse),KG,41.0,-27.5412,2020-08,8.14,-0.3612,27.62,-0.1813,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2020-10,Rice (coarse),KG,48.0,-13.6132,2020-09,19.56,2.1934,26.81,-0.2024,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2020-11,Rice (coarse),KG,49.0,-5.9423,2020-10,0.97,-0.8385,25.86,2.1419,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2020-12,Rice (coarse),KG,45.0,-3.2269,2020-11,0.0,-0.5767,20.64,-0.2681,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2021-01,Rice (coarse),KG,40.0,-10.147,2020-12,0.02,-0.8014,16.7,-0.5106,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2021-02,Rice (coarse),KG,42.0,-6.6766,2021-01,0.02,-0.5289,16.41,0.2665,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2021-03,Rice (coarse),KG,42.0,-6.8746,2021-02,0.11,-0.7391,19.34,0.2828,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2021-04,Rice (coarse),KG,46.0,1.0989,2021-03,0.24,-0.9456,25.65,1.126,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2021-05,Rice (coarse),KG,48.0,4.256,2021-04,1.36,-0.8223,29.0,0.9581,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2021-06,Rice (coarse),KG,48.0,4.256,2021-05,9.59,2.3487,28.04,-1.2756,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2021-07,Rice (coarse),KG,48.0,6.4539,2021-06,8.93,-0.1351,27.83,-1.2737,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2021-08,Rice (coarse),KG,50.0,0.0,2021-07,16.23,0.8903,27.75,-0.7405,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2021-09,Rice (coarse),KG,54.0,0.0,2021-08,14.93,1.3187,27.27,-1.5172,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2021-10,Rice (coarse),KG,52.0,-5.6089,2021-09,4.62,-1.1797,26.69,-0.5159,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2021-11,Rice (coarse),KG,52.0,0.0,2021-10,7.36,1.5997,24.66,0.161,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2021-12,Rice (coarse),KG,40.0,-15.0052,2021-11,0.03,-0.2999,19.25,-2.0013,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-01,Rice (coarse),KG,40.0,-10.147,2021-12,0.33,1.7798,16.79,-0.3884,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-02,Rice (coarse),KG,42.0,-6.6766,2022-01,0.21,0.7273,15.61,-0.731,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-03,Rice (coarse),KG,44.0,-2.2226,2022-02,0.97,1.2395,16.76,-1.8869,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-04,Rice (coarse),KG,45.0,-1.0989,2022-03,0.38,-0.839,25.69,1.1649,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-05,Rice (coarse),KG,43.0,-6.7441,2022-04,2.05,0.023,28.46,0.3431,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-06,Rice (coarse),KG,45.0,-2.1979,2022-05,5.58,0.3249,29.14,0.0117,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-07,Rice (coarse),KG,45.0,0.0,2022-06,17.24,1.7316,28.22,-0.9719,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-08,Rice (coarse),KG,45.0,-10.5361,2022-07,7.2,-1.1711,27.72,-0.8039,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-09,Rice (coarse),KG,52.0,-3.774,2022-08,6.81,-0.6903,27.82,0.5821,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-10,Rice (coarse),KG,55.0,0.0,2022-09,8.61,-0.2788,26.42,-1.2211,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-11,Rice (coarse),KG,52.0,0.0,2022-10,4.46,0.4932,24.29,-0.4498,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2022-12,Rice (coarse),KG,48.0,3.2269,2022-11,0.09,0.2538,20.81,-0.0561,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-01,Rice (coarse),KG,49.0,10.147,2022-12,0.0,-0.968,17.48,0.5479,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-02,Rice (coarse),KG,48.0,6.6766,2023-01,0.0,-0.6612,16.58,0.4785,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-03,Rice (coarse),KG,46.0,2.2226,2023-02,0.07,-0.8311,20.32,1.1069,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-04,Rice (coarse),KG,45.0,-1.0989,2023-03,1.1,-0.2905,24.35,-0.1386,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-05,Rice (coarse),KG,46.0,0.0,2023-04,1.42,-0.7488,28.64,0.5481,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-06,Rice (coarse),KG,46.0,0.0,2023-05,3.44,-0.7551,29.92,0.9245,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-07,Rice (coarse),KG,45.0,0.0,2023-06,7.36,-0.4877,31.33,1.4342,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-08,Rice (coarse),KG,55.0,9.531,2023-07,10.6,-0.3949,28.26,0.3385,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-09,Rice (coarse),KG,60.0,10.5361,2023-08,17.02,1.8359,27.73,0.2386,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-10,Rice (coarse),KG,62.0,11.9801,2023-09,8.71,-0.2563,27.01,0.32,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-11,Rice (coarse),KG,58.0,10.9199,2023-10,2.49,-0.2585,24.34,-0.3673,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-12,Rice (coarse),KG,60.0,25.5413,2023-11,0.01,-0.4845,21.69,1.0412,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-01,Rice (coarse),KG,60.0,30.3995,2023-12,0.17,0.4476,18.48,1.9048,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-02,Rice (coarse),KG,65.0,36.9952,2024-01,0.01,-0.5951,15.81,-0.4816,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-03,Rice (coarse),KG,63.0,33.6719,2024-02,0.09,-0.7851,18.46,-0.4573,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-04,Rice (coarse),KG,60.0,27.6693,2024-03,2.23,0.5704,23.39,-1.0725,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-05,Rice (coarse),KG,60.0,26.5703,2024-04,0.54,-1.8269,29.45,1.4706,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-06,Rice (coarse),KG,60.0,26.5703,2024-05,4.99,0.0271,29.96,0.9714,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-07,Rice (coarse),KG,,,2024-06,14.04,1.0128,29.64,0.1267,False,False,False,False,False,missing_price
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-08,Rice (coarse),KG,72.0,36.4643,2024-07,12.73,0.0913,28.35,0.5289,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-09,Rice (coarse),KG,75.0,32.8504,2024-08,10.18,0.1435,27.56,-0.4103,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-10,Rice (coarse),KG,75.0,31.0155,2024-09,12.65,0.6333,27.61,1.8872,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-11,Rice (coarse),KG,65.0,22.3144,2024-10,1.76,-0.537,24.59,0.0454,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-12,Rice (coarse),KG,,,2024-11,0.02,-0.3922,20.97,0.1434,False,False,False,False,False,missing_price
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2025-01,Rice (coarse),KG,55.0,21.6983,2024-12,0.0,-0.968,17.06,-0.0221,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2025-02,Rice (coarse),KG,58.0,25.6008,2025-01,0.02,-0.5289,16.9,0.8775,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2025-03,Rice (coarse),KG,58.0,25.4027,2025-02,0.18,-0.578,19.08,0.0641,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2025-04,Rice (coarse),KG,60.0,27.6693,2025-03,3.1,1.2332,24.3,-0.1873,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2025-05,Rice (coarse),KG,62.0,29.8493,2025-04,2.5,0.5743,27.45,-0.8072,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2025-06,Rice (coarse),KG,65.0,34.5746,2025-05,5.11,0.0877,28.5,-0.7373,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2025-07,Rice (coarse),KG,65.0,36.7725,2025-06,6.49,-0.6831,29.33,-0.1132,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2025-08,Rice (coarse),KG,65.0,26.2364,2025-07,6.77,-1.2693,28.41,0.6558,True,True,False,False,False,dry_lag_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2025-09,Rice (coarse),KG,67.0,21.5709,2025-08,8.81,-0.1955,27.33,-1.2882,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2025-10,Rice (coarse),KG,72.0,26.9333,2025-09,7.98,-0.4211,27.19,0.7901,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2025-11,Rice (coarse),KG,73.0,33.9216,2025-10,7.07,1.489,24.59,0.0454,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2025-12,Rice (coarse),KG,65.0,33.5456,2025-11,0.34,2.5607,20.17,-0.8542,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2019-01,Rice (coarse),KG,,,2018-12,0.16,0.1883,17.55,0.6109,False,False,False,False,False,missing_price
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2019-02,Rice (coarse),KG,,,2019-01,0.09,0.0467,17.61,1.6248,False,False,False,False,False,missing_price
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2019-03,Rice (coarse),KG,,,2019-02,1.06,1.264,20.54,0.8229,False,False,False,False,False,missing_price
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2019-04,Rice (coarse),KG,40.0,-31.8454,2019-03,0.31,-0.7132,24.96,-0.4622,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2019-05,Rice (coarse),KG,40.0,-28.1412,2019-04,1.86,0.5769,30.31,0.4852,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2019-06,Rice (coarse),KG,40.0,-22.3144,2019-05,1.88,-0.9062,33.3,2.1165,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2019-07,Rice (coarse),KG,42.0,-23.2444,2019-06,2.6,-1.3899,34.43,1.4139,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2019-08,Rice (coarse),KG,42.0,-25.1314,2019-07,13.69,0.8541,29.96,0.3691,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2019-09,Rice (coarse),KG,40.0,-22.3144,2019-08,3.87,-1.1817,29.32,1.4821,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2019-10,Rice (coarse),KG,40.0,-31.8454,2019-09,10.28,0.6526,27.62,-0.823,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2019-11,Rice (coarse),KG,45.0,-10.5361,2019-10,0.12,-0.9988,24.23,-1.8563,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2019-12,Rice (coarse),KG,40.0,-17.0463,2019-11,0.03,-0.2318,22.02,0.7725,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2020-01,Rice (coarse),KG,40.0,-21.8118,2019-12,0.37,1.6266,15.74,-1.3333,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2020-02,Rice (coarse),KG,42.0,-20.3488,2020-01,0.41,2.4403,15.29,-0.9682,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2020-03,Rice (coarse),KG,40.0,-24.2754,2020-02,0.9,0.9378,17.7,-1.3896,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2020-04,Rice (coarse),KG,,,2020-03,2.5,0.8724,23.89,-1.5958,False,False,False,False,False,missing_price
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2020-05,Rice (coarse),KG,42.0,-23.2622,2020-04,2.02,0.8114,28.36,-1.9102,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2020-06,Rice (coarse),KG,50.0,0.0,2020-05,2.95,-0.4183,30.99,-0.4567,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2020-07,Rice (coarse),KG,56.0,5.5238,2020-06,11.31,1.3891,29.9,-1.1635,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2020-08,Rice (coarse),KG,39.0,-32.5422,2020-07,17.36,1.8119,28.27,-1.6034,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2020-09,Rice (coarse),KG,49.0,-2.0203,2020-08,5.93,-0.6391,28.37,-1.2062,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2020-10,Rice (coarse),KG,43.0,-24.6133,2020-09,14.11,1.8993,27.63,-0.7925,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2020-11,Rice (coarse),KG,40.0,-22.3144,2020-10,0.67,-0.7839,26.36,1.5123,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2020-12,Rice (coarse),KG,43.0,-9.8143,2020-11,0.0,-0.5246,20.54,-0.6347,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2021-01,Rice (coarse),KG,45.0,-10.0335,2020-12,0.02,-0.7705,16.53,-0.4847,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2021-02,Rice (coarse),KG,45.0,-13.4495,2021-01,0.0,-0.6264,16.4,0.2724,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2021-03,Rice (coarse),KG,40.0,-24.2754,2021-02,0.07,-0.7543,19.69,0.1607,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2021-04,Rice (coarse),KG,45.0,-20.0671,2021-03,0.14,-0.8362,26.3,0.9575,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2021-05,Rice (coarse),KG,50.0,-5.8269,2021-04,0.94,-0.7711,30.39,0.5835,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2021-06,Rice (coarse),KG,46.0,-8.3382,2021-05,9.11,2.3903,30.02,-1.5373,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2021-07,Rice (coarse),KG,45.0,-16.3451,2021-06,8.66,0.5436,29.3,-1.5049,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2021-08,Rice (coarse),KG,50.0,-7.6961,2021-07,13.13,0.7079,28.72,-1.0782,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2021-09,Rice (coarse),KG,46.0,-8.3382,2021-08,13.52,1.3602,28.32,-1.3477,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2021-10,Rice (coarse),KG,48.0,-13.6132,2021-09,3.91,-1.4208,27.57,-0.9754,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2021-11,Rice (coarse),KG,45.0,-10.5361,2021-10,6.51,1.498,25.29,-0.1799,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2021-12,Rice (coarse),KG,45.0,-5.268,2021-11,0.01,-0.427,19.39,-1.7281,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-01,Rice (coarse),KG,40.0,-21.8118,2021-12,0.35,1.4896,16.53,-0.4847,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-02,Rice (coarse),KG,50.0,-2.9134,2022-01,0.15,0.4955,15.39,-0.8564,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-03,Rice (coarse),KG,50.0,-1.961,2022-02,1.23,1.6106,17.23,-1.7558,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-04,Rice (coarse),KG,55.0,0.0,2022-03,0.24,-0.7638,26.24,0.8939,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-05,Rice (coarse),KG,53.0,0.0,2022-04,1.15,-0.4634,30.34,0.5221,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-06,Rice (coarse),KG,50.0,0.0,2022-05,5.22,0.6167,31.13,-0.3008,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-07,Rice (coarse),KG,54.0,1.887,2022-06,10.57,1.153,30.6,-0.7653,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-08,Rice (coarse),KG,54.0,0.0,2022-07,5.93,-1.1711,29.32,-0.3779,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-09,Rice (coarse),KG,50.0,0.0,2022-08,5.23,-0.8235,29.19,1.1143,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-10,Rice (coarse),KG,55.0,0.0,2022-09,7.09,-0.3857,27.59,-0.9145,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-11,Rice (coarse),KG,50.0,0.0,2022-10,3.32,0.2515,25.0,-0.6385,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2022-12,Rice (coarse),KG,50.0,5.268,2022-11,0.06,0.061,21.07,-0.1307,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-01,Rice (coarse),KG,55.0,10.0335,2022-12,0.0,-0.9075,17.29,0.3316,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-02,Rice (coarse),KG,53.0,2.9134,2023-01,0.0,-0.6264,16.48,0.3619,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-03,Rice (coarse),KG,52.0,1.961,2023-02,0.04,-0.8155,20.72,0.9631,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-04,Rice (coarse),KG,55.0,0.0,2023-03,0.96,-0.2425,25.3,-0.102,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-05,Rice (coarse),KG,53.0,0.0,2023-04,0.97,-0.7271,30.11,0.2395,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-06,Rice (coarse),KG,50.0,0.0,2023-05,2.72,-0.5232,31.61,0.2339,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-07,Rice (coarse),KG,52.0,-1.887,2023-06,4.94,-0.6433,34.01,1.1749,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-08,Rice (coarse),KG,60.0,10.5361,2023-07,9.95,-0.122,29.56,-0.0978,False,False,False,False,False,not_price_spike
