id,code,name,facility_type_name,facility_function_name,facility_level_name,facility_healthcare_level_name,is_active,is_private,division_name,district_name,city_corporation_name,upazila_name,division_code,district_code,city_corporation_code,upazila_code,latitude,longitude,has_valid_coordinate,catchment_count,is_principal_tier,is_clinical_tier,approved_bed_number,has_emergency,has_opd,has_ipd,has_pharmacy,has_pathology,has_ambulance
23654,10024066,"Union Health & Family Wealfare Center, (UH&FWC), Dihi, Sharsha, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Sharsha,40,41,00,90,,,0,1,0,1,,0,0,0,0,0,0
23655,10024067,"Union Health & Family Welfare Center(UH&FWC),Dhantala , Baliadangi, Thakurgaon",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Thakurgaon,Upazilas of Thakurgaon,Baliadangi,55,94,00,08,,,0,1,0,1,,0,0,0,1,0,0
23656,10024068,"Upazila Family Planning Office, Nikhongchari, Bandaban",Upazila Field Service,,Upazila,Secondary,1,0,Chattogram,Bandarban,Upazilas of Bandarban,Naikhongchari,20,03,00,73,,,0,1,0,0,,0,0,0,0,0,0
23657,10024069,"Union Health & Family Welfare Center(UH&FWC),Bara Palashbri , Baliadangi, Thakurgaon",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Thakurgaon,Upazilas of Thakurgaon,Baliadangi,55,94,00,08,,,0,1,0,1,,0,0,0,1,0,0
23658,10024070,"Union Health & Family Welfare Center, (UH & F WC), Laxmanpur, Sharsha, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Sharsha,40,41,00,90,,,0,1,0,1,,0,0,0,0,0,0
23659,10024071,"Union Health & Family Welfare Center(UH&FWC),Duosuo , Baliadangi, Thakurgaon",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Thakurgaon,Upazilas of Thakurgaon,Baliadangi,55,94,00,08,,,0,1,0,1,,0,0,0,1,0,0
23660,10024072,"Union Health & Family Welfare Center(UH&FWC),Bhanor , Baliadangi, Thakurgaon",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Thakurgaon,Upazilas of Thakurgaon,Baliadangi,55,94,00,08,,,0,1,0,1,,0,0,0,1,0,0
23661,10024073,"Union Health & Family Welfare Center(UH&FWC),Amjankhore , Baliadangi, Thakurgaon",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Thakurgaon,Upazilas of Thakurgaon,Baliadangi,55,94,00,08,,,0,1,0,1,,0,0,0,1,0,0
23662,10024074,"Union Health & Family Welfare Center, (UH & F WC), Bahadurpur, Sharsha, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Sharsha,40,41,00,90,,,0,1,0,1,,0,0,0,0,0,0
23663,10024075,"Upazila Family Planning Office, Ulipur, Kurigram",Family Planning Clinic,Hospital/Clinic,Upazila,Primary,1,0,Rangpur,Kurigram,Upazilas of Kurigram,Ulipur,55,49,00,94,,,0,1,1,1,,0,0,0,1,0,0
23664,10024076,"Union Health & Family Welfare Center, (UH & F WC), Benapole, Sharsha, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Sharsha,40,41,00,90,,,0,1,0,1,,0,0,0,0,0,0
23665,10024077,"Union Health & Family Welfare Center(UH&FWC), Buraburi, Ulipur, Kurigram",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Kurigram,Upazilas of Kurigram,Ulipur,55,49,00,94,,,0,1,0,1,,0,0,0,1,0,0
23666,10024078,"Union Health & Family Welfare Center(UH&FWC), Thetrai, Ulipur, Kurigram",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Kurigram,Upazilas of Kurigram,Ulipur,55,49,00,94,,,0,1,0,1,,0,0,0,1,0,0
23667,10024079,"Union Health & Family Welfare Center, (UH & F WC), Putkhali, Sharsha, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Sharsha,40,41,00,90,,,0,1,0,1,,0,0,0,1,1,0
23668,10024080,"Union Health & Family Welfare Center, (UH & F WC), Goga, Sharsha, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Sharsha,40,41,00,90,,,0,1,0,1,,0,0,0,0,0,0
23669,10024081,"Union Health & Family Welfare Center, (UH & F WC), Kayba, Sharsha, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Sharsha,40,41,00,90,,,0,1,0,1,,0,0,0,0,0,0
23670,10024082,"Union Health & Family Welfare Center, (UH & F WC), Ulashi, Sharsha, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Sharsha,40,41,00,90,,,0,1,0,1,,0,0,0,0,0,0
23671,10024083,"Union Health & Family Welfare Center, (UH & F WC), Nizampur, Sharsha, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Sharsha,40,41,00,90,,,0,1,0,1,,0,0,0,0,0,0
23672,10024084,"UPAZILA FAMILY PLANNIN OFFICE SHERPUR SADAR, SHERPUR",Upazila Level Office,Administrative,Upazila,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,0,,0,0,0,0,0,0
23673,10024085,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) KAMARERCHAR, SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23674,10024086,"Upazila Family Planning Office, Alikadam, Bandarban",Upazila Level Office,Administrative,Upazila,Secondary,1,0,Chattogram,Bandarban,Upazilas of Bandarban,Alikadam,20,03,00,04,,,0,1,0,0,,0,0,0,0,0,0
23675,10024087,"MCH-FP Unit, Alikadam, Bandarban",Family Planning Clinic,Hospital/Clinic,Upazila,Secondary,1,0,Chattogram,Bandarban,Upazilas of Bandarban,Alikadam,20,03,00,04,,,0,1,1,1,,0,0,0,0,0,0
23676,10024088,"Union Health & Family Welfare Centre,( UH&FWC) Chungapasha, Pirojpur",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Barishal,Pirojpur,Upazilas of Pirojpur,Pirojpur Sadar,10,79,00,80,,,0,1,0,1,,0,0,0,0,0,0
23677,10024089,"Upazila Family Planning Office, Rowangchari, Bandarban",Upazila Level Office,Administrative,Upazila,Secondary,1,0,Chattogram,Bandarban,Upazilas of Bandarban,Rowangchari,20,03,00,89,,,0,1,0,0,,0,0,0,0,0,0
23678,10024090,"family welfare centre ( FWC),kashinogor,chouddagram,commila",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Cumilla,Upazilas of Cumilla,Chauddagram,20,19,00,31,,,0,1,0,1,,0,0,0,1,0,0
23679,10024091,"MCH-FP Unit, Rowangchari, Bandarban",Family Planning Clinic,Hospital/Clinic,Upazila,Secondary,1,0,Chattogram,Bandarban,Upazilas of Bandarban,Rowangchari,20,03,00,89,,,0,1,1,1,,0,0,0,0,0,0
23680,10024092,"Family welfare centre ( FWC),shuvopur,chouddagram,commila",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Cumilla,Upazilas of Cumilla,Chauddagram,20,19,00,31,,,0,1,0,1,,0,1,0,0,0,0
23681,10024093,"Union Health & Family Welfare Center (UH&FWC), Nowapatang, Rowangchari",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Bandarban,Upazilas of Bandarban,Rowangchari,20,03,00,89,,,0,1,0,1,,0,0,0,0,0,0
23682,10024094,"Family welfare centre ( FWC),Gholpasha,chouddagram,commila",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Cumilla,Upazilas of Cumilla,Chauddagram,20,19,00,31,,,0,1,0,1,,0,1,0,0,0,0
23683,10024095,"Union Health & Family Welfare Centre, (UH&FWC) Kalakhali, Pirojpur",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Barishal,Pirojpur,Upazilas of Pirojpur,Pirojpur Sadar,10,79,00,80,,,0,1,0,1,,0,0,0,0,0,0
23684,10024096,"Union Health & Family Welfare Center (UH&FWC), Taracha, Rowangchari",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Bandarban,Upazilas of Bandarban,Rowangchari,20,03,00,89,,,0,1,0,1,,0,1,0,1,0,0
23685,10024097,"Family welfare centre ( FWC)Munshirhat,chouddagram,commila",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Cumilla,Upazilas of Cumilla,Chauddagram,20,19,00,31,,,0,1,0,1,,0,1,0,0,0,0
23686,10024098,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) CHARSHERPUR , SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23687,10024099,"Family welfare centre ( FWC)Konkapait,chouddagram,commila",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Cumilla,Upazilas of Cumilla,Chauddagram,20,19,00,31,,,0,1,0,1,,0,1,0,0,0,0
23688,10024100,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) BAJITKHILA, SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23689,10024101,"Family welfare centre ( FWC),Batisha,chouddagram,commila",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Cumilla,Upazilas of Cumilla,Chauddagram,20,19,00,31,,,0,1,0,1,,0,1,0,0,0,0
23690,10024102,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) GAZIRKHAMAR, SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23691,10024103,"Family welfare centre ( FWC),Gunoboti,chouddagram,commila",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Cumilla,Upazilas of Cumilla,Chauddagram,20,19,00,31,,,0,1,0,1,,0,1,0,1,0,0
23692,10024104,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) DHALA, SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23693,10024105,"Family welfare centre ( FWC),Jogonnathdhigi,chouddagram,commila",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Cumilla,Upazilas of Cumilla,Chauddagram,20,19,00,31,,,0,1,0,1,,0,1,0,0,0,0
23694,10024106,"Union Health & Family Welfare Centre,(UH&FWC) TONA, Pirojpur",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Barishal,Pirojpur,Upazilas of Pirojpur,Pirojpur Sadar,10,79,00,80,,,0,1,0,1,,0,0,0,0,0,0
23695,10024107,"Family welfare centre ( FWC),Alkora,chouddagram,commila",Union Health & Family Welfare Center (UH&FWC),Public Health,Upazila,Primary,1,0,Chattogram,Cumilla,Upazilas of Cumilla,Chauddagram,20,19,00,31,,,0,1,0,1,,0,1,0,0,0,0
23696,10024108,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) PAKURIA , SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23697,10024109,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) BATSHALA, SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23698,10024110,"union health & family welfare centre (UH & FWC),Ajgora,Laksam,commila",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Cumilla,Upazilas of Cumilla,Laksam,20,19,00,72,,,0,1,0,1,,0,1,0,0,0,0
23702,10024114,"Upazila Family Planning Office , Sarishabari , Jamalpur.",Upazila Level Office,Administrative,Upazila,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Sarishabari,45,39,00,85,,,0,1,0,0,0,0,0,0,0,0,0
23703,10024115,"Union Health & Family Wellfare Centre (UH & FWC) , Satpoa , Sarishabari , Jamlapur.",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Sarishabari,45,39,00,85,,,0,1,0,1,0,0,0,0,1,0,0
23704,10024116,"Union Health & Family Wellfare Centre (UH & FWC) , Doail , Sarishabari , Jamlpur.",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Sarishabari,45,39,00,85,,,0,1,0,1,0,0,0,0,1,0,0
23705,10024117,"Union Health & Family Wellfare Centre (UH & FWC) , Mohadan , Sarishabari , Jamalpur.",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Sarishabari,45,39,00,85,,,0,1,0,1,0,0,0,0,1,0,0
23706,10024118,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) LASMONPUR, SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23707,10024119,"Union Health & Family Wellfare Centre (UH & FWC) , Kamrabad , Sarishabari , Jamalpur.",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Sarishabari,45,39,00,85,,,0,1,0,1,0,0,0,0,1,0,0
23708,10024120,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) CHARMUCHARIA, SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23709,10024121,"Union Health & Family Wellfare Centre (UH & FWC) , Aona , Sarishabari , Jamalpur.",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Sarishabari,45,39,00,85,,,0,1,0,1,0,0,0,0,1,0,0
23710,10024122,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) CHAR PAKSHIMARI , SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23711,10024123,"Union Health & Family wellfare Centre (UH & FWC ) , Vatara , Sarishabari , Jamalpur.",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Jamalpur,Upazilas of Jamalpur,Sarishabari,45,39,00,85,,,0,1,0,1,0,0,0,0,1,0,0
23712,10024124,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) BALAIRCHAR, SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23713,10024125,"Union Health & Family Welfare Center (UH&FWC),Gedura, Haripur,Thakurgaon",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Thakurgaon,Upazilas of Thakurgaon,Haripur,55,94,00,51,,,0,1,0,1,,0,0,0,1,0,0
23714,10024126,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) KAMARIA, SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23715,10024127,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) ROUHA, SADAR, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Sherpur Sadar,45,89,,88,,,0,1,0,1,,0,0,0,1,0,0
23716,10024128,"Family Welfare Center, Amgaon, Haripur, Thakurgaon",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Thakurgaon,Upazilas of Thakurgaon,Haripur,55,94,00,51,,,0,1,0,1,,0,0,0,1,0,0
23717,10024129,"Family Welfare Center, Bakua, Haripur, Thakurgaon",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Thakurgaon,Upazilas of Thakurgaon,Haripur,55,94,00,51,,,0,1,0,1,,0,0,0,1,0,0
23718,10024130,"Family Welfare Center,Dangi Para , Haripur, Thakurgaon",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Thakurgaon,Upazilas of Thakurgaon,Haripur,55,94,00,51,,,0,1,0,1,,0,0,0,1,0,0
23719,10024131,"Uunion Health & Family Welfare Center, (UH&FWC), Trimohini, Keshabpur, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Keshabpur,40,41,00,38,,,0,1,0,1,,0,0,1,1,0,0
23720,10024132,"Family Welfare Center,Bhaturia , Haripur, Thakurgaon",Family Planning Clinic,Hospital/Clinic,Union,Primary,1,0,Rangpur,Thakurgaon,Upazilas of Thakurgaon,Haripur,55,94,00,51,,,0,1,1,1,,0,0,0,1,0,0
23721,10024133,"Uunion Health & Family Welfare Center, (UH&FWC), Sagordari, Keshabpur, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Keshabpur,40,41,00,38,,,0,1,0,1,,0,0,0,0,0,0
23722,10024134,"Uunion Health & Family Welfare Center, (UH&FWC), Mojidpur, Keshabpur, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Keshabpur,40,41,00,38,,,0,1,0,1,,0,0,0,0,0,0
23723,10024135,"Uunion Health & Family Welfare Center, (UH&FWC), Biddyanandokati, Keshabpur, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Keshabpur,40,41,00,38,,,0,1,0,1,,0,0,0,0,0,0
23724,10024136,"Upazila Family Planning Office, Ruma, Bandarban",Upazila Level Office,Administrative,Upazila,Secondary,1,0,Chattogram,Bandarban,Upazilas of Bandarban,Ruma,20,03,00,91,,,0,1,0,0,,0,0,0,0,0,0
23725,10024137,"Uunion Health & Family Welfare Center, (UH&FWC), Mongolkot, Keshabpur, Jessore",Union Health & Family Welfare Center (UH&FWC),,,,1,0,Khulna,Jashore,Upazilas of Jashore,Keshabpur,40,41,00,38,,,0,1,0,1,,0,0,0,0,0,0
23726,10024138,"MCH-FP Unit, Ruma, Bandarban",Family Planning Clinic,Hospital/Clinic,Upazila,Secondary,1,0,Chattogram,Bandarban,Upazilas of Bandarban,Ruma,20,03,00,91,,,0,1,1,1,,0,0,0,0,0,0
23727,10024139,"Uunion Health & Family Welfare Center, (UH&FWC), Sufalakati, Keshabpur, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Keshabpur,40,41,00,38,,,0,1,0,1,,0,0,0,0,0,0
23728,10024140,"Uunion Health & Family Welfare Center, (UH&FWC), Gourighona, Keshabpur, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Keshabpur,40,41,00,38,,,0,1,0,1,,0,0,0,0,0,0
23729,10024141,"Union Health & Family Welfare Center (UH&FWC), Galangya, Ruma, Bandarban",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Bandarban,Upazilas of Bandarban,Ruma,20,03,00,91,,,0,1,0,1,,0,0,0,0,0,0
23730,10024142,"Upazila Family Planning Office, Pindu, Ruma, Bandarban",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Chattogram,Bandarban,Upazilas of Bandarban,Ruma,20,03,00,91,,,0,1,0,1,,0,0,0,0,0,0
23731,10024143,"Union Health & Family Welfare Center, (UH&FWC), Prembag, Abhoynagor, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Abhaynagar,40,41,00,04,,,0,1,0,1,,0,1,0,0,0,0
23732,10024144,"Union Health & Family Welfare Center, (UH&FWC), Sondolia, Abhoynagor, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Abhaynagar,40,41,00,04,,,0,1,0,1,,0,0,0,0,0,0
23733,10024145,"Union Health & Family Welfare Center, (UH&FWC), Rajghat, Abhoynagor, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Abhaynagar,40,41,00,04,,,0,1,0,1,,0,0,0,0,0,0
23734,10024146,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) RAJNAGAR, NALITABARI, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Nalitabari,45,89,,70,,,0,1,0,1,,0,0,0,1,0,0
23735,10024147,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) NAYABIL, NALITABARI, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Nalitabari,45,89,,70,,,0,1,0,1,,0,0,0,1,0,0
23736,10024148,"Union Health & Family Welfare Center, (UH&FWC), Paira, Abhoynagor, Jessore",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Khulna,Jashore,Upazilas of Jashore,Abhaynagar,40,41,00,04,,,0,1,0,1,,1,0,0,0,0,0
23737,10024149,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) KAKORKANDI, NALITABARI, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Nalitabari,45,89,,70,,,0,1,0,1,,0,0,0,1,0,0
23738,10024150,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) JOGANIA, NALITABARI, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Nalitabari,45,89,,70,,,0,1,0,1,,0,0,0,1,0,0
23739,10024151,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) KALASHPAR, NALITABARI, SHERPUR",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Mymensingh,Sherpur,,Nalitabari,45,89,,70,,,0,1,0,1,,0,0,0,1,0,0
23740,10024152,"Upazila Family Planning Office, Thanchi, Bandarban",Upazila Level Office,Administrative,Upazila,Secondary,1,0,Chattogram,Bandarban,Upazilas of Bandarban,Thanchi,20,03,00,95,,,0,1,0,0,,0,0,0,0,0,0
23741,10024153,"Union Health & Family Welfare Centre, (UH & FWC) Sharitalla, Pirojpur",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Barishal,Pirojpur,Upazilas of Pirojpur,Pirojpur Sadar,10,79,00,80,,,0,1,0,1,,0,0,0,0,0,0
23742,10024154,"UPAZILAFAMILY PLANNING OFFICE NALITABARI, SHERPUR",Upazila Level Office,Administrative,Upazila,Primary,1,0,Mymensingh,Sherpur,,Nalitabari,45,89,,70,,,0,1,0,0,,0,0,0,0,0,0
23743,10024155,"Union Health & Family Welfare Center(UH&FWC), Bazra, Ulipur, Kurigram",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Kurigram,Upazilas of Kurigram,Ulipur,55,49,00,94,,,0,1,0,1,,0,0,0,1,0,0
23744,10024156,"Union Health & Family Welfare Center(UH&FWC), Tabakpur, Ulipur, Kurigram",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Kurigram,Upazilas of Kurigram,Ulipur,55,49,00,94,,,0,1,0,1,,0,0,0,1,0,0
23745,10024157,"Union Health & Family Welfare Center(UH&FWC), Pandul, Ulipur, Kurigram",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Kurigram,Upazilas of Kurigram,Ulipur,55,49,00,94,,,0,1,0,1,,0,0,0,1,0,0
23746,10024158,"Union Health & Family Welfare Center(UH&FWC), Durgapur, Ulipur, Kurigram",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Kurigram,Upazilas of Kurigram,Ulipur,55,49,00,94,,,0,1,0,1,2,0,0,0,1,0,0
23747,10024159,"Union Health & Family Welfare Center(UH&FWC), Hatia, Ulipur, Kurigram",Union Health & Family Welfare Center (UH&FWC),Hospital/Clinic,Union,Primary,1,0,Rangpur,Kurigram,Upazilas of Kurigram,Ulipur,55,49,00,94,,,0,1,0,1,2,0,0,0,1,0,0
