GID_2,GID_0GHSL,country,window_years,start_year,end_year,DEGURBA_L1_start,DEGURBA_L1_end,transition,Tot_Pop_start,Tot_Pop_end,urban_cell_pop_start,urban_cell_pop_end,embedded_start,embedded_end,embedded_change
BTN.5.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1164.3124329485,1815.00409699231,0.0,0.0,0.0,0.0,0.0
BTN.5.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,839.916153198108,1080.51459879056,0.0,0.0,0.0,0.0,0.0
BTN.5.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2207.22246546485,3111.40837422013,0.0,0.0,0.0,0.0,0.0
BTN.5.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1776.59993270785,3063.18110473454,0.0,0.0,0.0,0.0,0.0
BTN.5.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,950.656198718585,1201.97669173032,0.0,0.0,0.0,0.0,0.0
BTN.5.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,4587.19809903018,4958.74573588371,0.0,0.0,0.0,0.0,0.0
BTN.6.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3015.71366209164,4174.97662744671,0.0,0.0,0.0,0.0,0.0
BTN.6.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1049.40839014202,1483.91537498683,0.0,0.0,0.0,0.0,0.0
BTN.6.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1550.51231573522,1922.52800219879,0.0,0.0,0.0,0.0,0.0
BTN.6.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,728.475575663149,924.088580876589,0.0,0.0,0.0,0.0,0.0
BTN.6.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2192.4126271531,2324.48574027978,0.0,0.0,0.0,0.0,0.0
BTN.6.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1626.63640914857,1619.42188891023,0.0,0.0,0.0,0.0,0.0
BTN.6.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1356.66617431119,1943.04034638964,0.0,0.0,0.0,0.0,0.0
BTN.6.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2304.79378932342,2938.1142430976,0.0,0.0,0.0,0.0,0.0
BTN.7.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1029.88549037278,1505.25543593988,0.0,0.0,0.0,0.0,0.0
BTN.7.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2026.57773147896,2451.85938418284,0.0,0.0,0.0,0.0,0.0
BTN.7.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1621.50631935848,2242.22180074221,0.0,0.0,0.0,0.0,0.0
BTN.7.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1115.91187171824,1573.38265211321,0.0,0.0,0.0,0.0,0.0
BTN.7.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1670.26963322889,2096.63768551499,0.0,0.0,0.0,0.0,0.0
BTN.7.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1293.35025363229,1727.62608348019,0.0,0.0,0.0,0.0,0.0
BTN.7.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1176.60784185678,1716.40930660442,0.0,0.0,0.0,0.0,0.0
BTN.7.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2140.40934952348,2762.69892960601,0.0,0.0,0.0,0.0,0.0
BTN.7.9_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,7885.33861018065,10642.9518129472,0.0,0.0,0.0,0.0,0.0
BTN.7.10_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2845.81183681637,3669.35945761204,0.0,0.0,0.0,0.0,0.0
BTN.7.11_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1576.85261877626,2170.09894387797,0.0,0.0,0.0,0.0,0.0
BTN.7.12_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3408.92287961021,5434.22600673884,0.0,0.0,0.0,0.0,0.0
BTN.7.13_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1545.8077230379,2232.77182292193,0.0,0.0,0.0,0.0,0.0
BTN.7.14_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1309.42075978965,1820.17376592755,0.0,0.0,0.0,0.0,0.0
BTN.7.15_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1801.12016292149,2431.13014526339,0.0,0.0,0.0,0.0,0.0
BTN.7.16_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1515.08648025431,2037.67378586903,0.0,0.0,0.0,0.0,0.0
BTN.7.17_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1083.61156351119,1618.03296870738,0.0,0.0,0.0,0.0,0.0
BTN.8.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1701.03146970645,2614.25200932752,0.0,0.0,0.0,0.0,0.0
BTN.8.2_1,BTN,Bhutan,20,2000,2020,2,2,remained_town_or_city,2656.55683749914,3595.41553119663,1335.45789049938,2083.03297276422,0.0,0.0,0.0
BTN.8.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,677.927444851026,844.647024165839,0.0,0.0,0.0,0.0,0.0
BTN.8.4_1,BTN,Bhutan,20,2000,2020,2,2,remained_town_or_city,884.136166878045,938.773110825568,742.818321030587,652.404960244894,0.0,0.0,0.0
BTN.8.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3420.55093159899,4671.49655265268,1560.78870144114,886.32565668039,1560.78870144114,886.32565668039,-674.4630447607499
BTN.8.6_1,BTN,Bhutan,20,2000,2020,2,2,remained_town_or_city,5035.75406864285,7034.8285708176,2870.34636849165,4611.51808310952,0.0,0.0,0.0
BTN.8.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2792.86815247312,3760.11596672703,0.0,0.0,0.0,0.0,0.0
BTN.8.8_1,BTN,Bhutan,20,2000,2020,1,2,rural_to_town_or_city,6409.08550784364,7982.75959157944,112.294484853744,4858.94652640074,112.294484853744,0.0,-112.294484853744
BTN.8.9_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2538.21364041232,3317.73074709531,0.0,0.0,0.0,0.0,0.0
BTN.8.10_1,BTN,Bhutan,20,2000,2020,2,2,remained_town_or_city,6217.6772175692,8996.14819005784,5352.54904647917,8002.66712627281,0.0,0.0,0.0
BTN.9.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,915.260200985707,1078.39139834046,0.0,0.0,0.0,0.0,0.0
BTN.9.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,885.477136164904,1096.18269954808,0.0,0.0,0.0,0.0,0.0
BTN.9.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1023.73940079194,1339.40247511677,0.0,0.0,0.0,0.0,0.0
BTN.9.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1952.21214970946,2143.56031849608,0.0,0.0,0.0,0.0,0.0
BTN.9.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1095.90060759149,1452.2911810223,0.0,0.0,0.0,0.0,0.0
BTN.9.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1739.96424886771,2117.44275328983,0.0,0.0,0.0,0.0,0.0
BTN.9.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2098.48153381608,2626.31651959894,0.0,0.0,0.0,0.0,0.0
BTN.9.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2952.46238846332,3897.07036184007,0.0,0.0,0.0,0.0,0.0
BTN.9.9_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,4706.43104060926,5679.59189249529,0.0,0.0,0.0,0.0,0.0
BTN.9.10_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1371.75343989022,1625.6273151394,0.0,0.0,0.0,0.0,0.0
BTN.9.11_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2160.48617551103,2817.5186753273,0.0,0.0,0.0,0.0,0.0
BTN.10.1_1,BTN,Bhutan,20,2000,2020,2,2,remained_town_or_city,4130.72518883646,5148.40345122851,3576.73408845812,4834.15808802657,0.0,0.0,0.0
BTN.10.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,573.626777533442,704.377822697163,0.0,0.0,0.0,0.0,0.0
BTN.10.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,666.172852644697,777.784726399928,0.0,0.0,0.0,0.0,0.0
BTN.10.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,894.551980018616,1025.88451977819,0.0,0.0,0.0,0.0,0.0
BTN.10.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2711.37008746155,4160.09829223342,0.0,0.0,0.0,0.0,0.0
BTN.10.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1660.86587236635,2782.2568035908,0.0,0.0,0.0,0.0,0.0
BTN.10.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1533.35198874027,1813.77930520102,0.0,0.0,0.0,0.0,0.0
BTN.10.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,837.780588839203,1680.68386821821,0.0,0.0,0.0,0.0,0.0
BTN.10.9_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1709.57008527964,2136.13554669544,0.0,0.0,0.0,0.0,0.0
BTN.10.10_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2908.35251703858,3474.06835768931,0.0,0.0,0.0,0.0,0.0
BTN.10.11_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,557.557449811138,585.047839844599,0.0,0.0,0.0,0.0,0.0
BTN.11.1_1,BTN,Bhutan,20,2000,2020,2,2,remained_town_or_city,10235.6650929227,14289.6864961497,7082.28025154024,8969.4976765532,0.0,0.0,0.0
BTN.11.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2523.42374492064,3542.27910688147,0.0,0.0,0.0,0.0,0.0
BTN.11.4_1,BTN,Bhutan,20,2000,2020,1,2,rural_to_town_or_city,2464.10942630842,3568.30261078291,0.0,1834.43691459298,0.0,0.0,0.0
BTN.11.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2585.17140723392,3601.13891167566,0.0,0.0,0.0,0.0,0.0
BTN.11.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2520.24298517406,3468.62701635249,0.0,0.0,0.0,0.0,0.0
BTN.11.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2816.8336799629,3893.89731006697,0.0,0.0,0.0,0.0,0.0
BTN.11.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1655.98691635206,2324.61676402343,0.0,0.0,0.0,0.0,0.0
BTN.11.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3037.77422379144,4185.94145320076,0.0,0.0,0.0,0.0,0.0
BTN.11.9_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,85.8317677881569,130.083729655482,0.0,0.0,0.0,0.0,0.0
BTN.11.10_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1834.30298077501,2561.61182601005,0.0,0.0,0.0,0.0,0.0
BTN.11.11_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1671.33442272432,2368.90825128928,0.0,0.0,0.0,0.0,0.0
BTN.12.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2029.87436884642,2701.45653161407,0.0,0.0,0.0,0.0,0.0
BTN.12.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,4238.42572834343,5603.56498490274,0.0,0.0,0.0,0.0,0.0
BTN.12.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1277.17177155614,1754.14570839703,0.0,0.0,0.0,0.0,0.0
BTN.12.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2704.43079286814,3400.83504445013,0.0,0.0,0.0,0.0,0.0
BTN.12.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,4059.78530413285,5517.27732383274,0.0,0.0,0.0,0.0,0.0
BTN.12.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1895.37089970708,3214.24271818087,0.0,0.0,0.0,0.0,0.0
BTN.12.2_1,BTN,Bhutan,20,2000,2020,1,2,rural_to_town_or_city,8434.69854664616,11046.4930385165,2819.3292057272,7571.09707703441,2819.3292057272,0.0,-2819.3292057272
BTN.12.9_1,BTN,Bhutan,20,2000,2020,2,2,remained_town_or_city,8515.04648577236,10923.4715563846,5702.61253819242,7733.91627897322,0.0,0.0,0.0
BTN.12.10_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3306.05579766631,4794.98208256811,964.038574321195,2298.29696646333,964.038574321195,2298.29696646333,1334.258392142135
BTN.12.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3106.69126292691,4249.10506352596,0.0,0.0,0.0,0.0,0.0
BTN.12.12_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3766.87631764449,5055.36344598373,0.0,0.0,0.0,0.0,0.0
BTN.12.11_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2922.46365907975,3840.76050152723,847.48769168742,860.129470311105,847.48769168742,860.129470311105,12.641778623685013
BTN.12.13_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,4868.83157553524,6179.45273232646,0.0,0.0,0.0,0.0,0.0
BTN.12.14_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1188.05693807453,1397.95585255325,0.0,0.0,0.0,0.0,0.0
BTN.12.15_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2204.1215768978,3106.32830023859,0.0,0.0,0.0,0.0,0.0
BTN.13.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1902.46819190867,2767.02743096277,0.0,0.0,0.0,0.0,0.0
BTN.13.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2206.17962855846,3330.72638338804,0.0,0.0,0.0,0.0,0.0
BTN.13.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3461.79521907959,5191.8195663502,0.0,0.0,0.0,0.0,0.0
BTN.13.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,4644.19243930001,6737.72574285744,0.0,0.0,0.0,0.0,0.0
BTN.13.5_1,BTN,Bhutan,20,2000,2020,2,2,remained_town_or_city,11054.8528953036,15737.7815522915,9440.54905041494,14260.0288595716,0.0,0.0,0.0
BTN.13.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3188.38372671884,4547.28531636111,0.0,0.0,0.0,0.0,0.0
BTN.13.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,920.651410982013,1958.20069131465,0.0,342.423483323306,0.0,342.423483323306,342.423483323306
BTN.13.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1846.08162085712,1994.71336967498,0.0,0.0,0.0,0.0,0.0
BTN.13.9_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1827.6686017625,2683.86365516484,0.0,0.0,0.0,0.0,0.0
BTN.13.10_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1314.05220663873,1655.44771834649,0.0,0.0,0.0,0.0,0.0
BTN.13.11_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,107.20973203145,157.409311420284,0.0,0.0,0.0,0.0,0.0
BTN.13.12_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,975.473700985312,1550.70555964112,0.0,0.0,0.0,0.0,0.0
BTN.14.1_1,BTN,Bhutan,20,2000,2020,3,3,remained_town_or_city,74186.5659864117,79622.2184054967,67143.22101533318,72061.9509911778,0.0,0.0,0.0
BTN.14.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1376.55040761828,2597.39223387092,0.0,0.0,0.0,0.0,0.0
BTN.14.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1224.00080677122,1913.42924852669,0.0,0.0,0.0,0.0,0.0
BTN.14.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,519.677595771383,681.961437332211,0.0,0.0,0.0,0.0,0.0
BTN.14.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,433.371651932597,648.150278131478,0.0,0.0,0.0,0.0,0.0
BTN.14.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,5069.89845761185,7703.57433209068,0.0,1107.11179144681,0.0,1107.11179144681,1107.11179144681
BTN.14.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,179.157567039132,262.480209998786,0.0,0.0,0.0,0.0,0.0
BTN.14.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,141.69579946436,211.302753612399,0.0,0.0,0.0,0.0,0.0
BTN.19.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1388.96530211344,1986.34820258152,0.0,0.0,0.0,0.0,0.0
BTN.19.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1238.62278604507,1552.95576139353,0.0,0.0,0.0,0.0,0.0
BTN.19.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3065.11576704402,3745.02763104811,0.0,0.0,0.0,0.0,0.0
BTN.19.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1626.07976944372,1888.20040641259,0.0,0.0,0.0,0.0,0.0
BTN.19.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1605.23100742698,2029.43042412587,0.0,0.0,0.0,0.0,0.0
BTN.19.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1075.65839025378,2019.52166539524,0.0,0.0,0.0,0.0,0.0
BTN.19.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1414.63500750717,2265.96414623037,0.0,0.0,0.0,0.0,0.0
BTN.19.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,4185.98047185689,5199.96484688949,0.0,0.0,0.0,0.0,0.0
BTN.15.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1704.51510317903,2299.46956800111,0.0,0.0,0.0,0.0,0.0
BTN.15.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,807.681797002442,1121.08557562158,0.0,34.5993091017008,0.0,34.5993091017008,34.5993091017008
BTN.15.3_1,BTN,Bhutan,20,2000,2020,1,2,rural_to_town_or_city,6356.36927236058,8034.97923384234,0.0,5544.81531890482,0.0,0.0,0.0
BTN.15.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2090.12020385265,2671.57177083753,0.0,0.0,0.0,0.0,0.0
BTN.15.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,4127.89677735791,5000.79753253981,0.0,0.0,0.0,0.0,0.0
BTN.15.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,5308.51076998562,6654.24795631506,0.0,0.0,0.0,0.0,0.0
BTN.15.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1563.98763030767,1975.21741391346,0.0,0.0,0.0,0.0,0.0
BTN.15.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1695.43456420302,2252.30082560331,0.0,0.0,0.0,0.0,0.0
BTN.15.9_1,BTN,Bhutan,20,2000,2020,1,2,rural_to_town_or_city,3493.038573917,4064.81723219436,0.0,2079.818261154,0.0,0.0,0.0
BTN.15.10_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1954.736097157,2498.45792808384,0.0,0.0,0.0,0.0,0.0
BTN.15.11_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,5668.54585958039,6861.45593850128,0.0,0.0,0.0,0.0,0.0
BTN.15.12_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,4548.95223632129,6383.42335827462,0.0,3112.8441859195,0.0,3112.8441859195,3112.8441859195
BTN.15.13_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2443.15143550187,3414.44759052992,0.0,0.0,0.0,0.0,0.0
BTN.15.14_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3000.80878288858,3817.14423988946,0.0,0.0,0.0,0.0,0.0
BTN.15.15_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2461.20900746621,3341.66116154008,0.0,0.0,0.0,0.0,0.0
BTN.16.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2523.1723202914,3652.6843171306,0.0,0.0,0.0,0.0,0.0
BTN.16.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,797.859631661326,1181.3786457777,0.0,0.0,0.0,0.0,0.0
BTN.16.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2442.47265250981,3252.92085194588,0.0,0.0,0.0,0.0,0.0
BTN.16.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,4000.9828350395,5928.31012567133,0.0,0.0,0.0,0.0,0.0
BTN.16.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2467.73777827621,3020.25917016901,0.0,0.0,0.0,0.0,0.0
BTN.17.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,786.236409749836,1031.96764573455,0.0,0.0,0.0,0.0,0.0
BTN.17.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1359.55952428468,1803.53073079698,0.0,0.0,0.0,0.0,0.0
BTN.17.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1188.29996398091,1668.14067575056,0.0,0.0,0.0,0.0,0.0
BTN.17.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3056.98507452197,3938.99364151992,0.0,0.0,0.0,0.0,0.0
BTN.17.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1374.69062662125,1819.44291338604,0.0,0.0,0.0,0.0,0.0
BTN.17.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1313.85879804753,1757.26575672813,0.0,0.0,0.0,0.0,0.0
BTN.17.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1125.71397271752,1684.54553007334,0.0,0.0,0.0,0.0,0.0
BTN.17.9_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1597.12050469592,2003.3326837793,0.0,0.0,0.0,0.0,0.0
BTN.17.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1359.42556902766,1626.97555323318,0.0,0.0,0.0,0.0,0.0
BTN.17.10_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1321.10570065677,1479.49670044333,0.0,0.0,0.0,0.0,0.0
BTN.17.11_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1551.18112875521,2033.0886946125,0.0,0.0,0.0,0.0,0.0
BTN.17.12_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2025.30149720982,2863.65164603479,0.0,0.0,0.0,0.0,0.0
BTN.18.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,549.586529474705,655.20172006404,0.0,0.0,0.0,0.0,0.0
BTN.18.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2905.15776221734,4226.7161096381,0.0,0.0,0.0,0.0,0.0
BTN.18.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1205.75909116864,1671.12437355705,0.0,0.0,0.0,0.0,0.0
BTN.18.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1689.44677578285,2361.81395829888,0.0,0.0,0.0,0.0,0.0
BTN.18.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1849.19183990359,2642.29927979037,0.0,0.0,0.0,0.0,0.0
BTN.18.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,3387.37761433795,4369.75273323432,802.336317628622,1083.31573069096,802.336317628622,1083.31573069096,280.9794130623379
BTN.18.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1087.67275997996,1353.32316378318,0.0,0.0,0.0,0.0,0.0
BTN.18.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,867.856748636812,1420.02851223387,0.0,0.0,0.0,0.0,0.0
BTN.18.9_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1079.1079476662,1604.69045066088,0.0,0.0,0.0,0.0,0.0
BTN.18.10_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1614.81107533351,1865.07663130574,0.0,0.0,0.0,0.0,0.0
BTN.18.11_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1036.51960155834,1043.61349038687,77.3790550231934,0.0,77.3790550231934,0.0,-77.3790550231934
BTN.18.12_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2169.44189143181,2875.52149653435,0.0,0.0,0.0,0.0,0.0
BTN.18.13_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,4153.972258294,5246.64734482951,1718.4763093777,1341.55956231803,1718.4763093777,1341.55956231803,-376.9167470596701
BTN.18.14_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1608.7406545952,2059.29556414485,0.0,0.0,0.0,0.0,0.0
BTN.18.15_1,BTN,Bhutan,20,2000,2020,2,2,remained_town_or_city,6986.37797232904,11353.2928829119,5805.99323636666,10424.3264254928,0.0,0.0,0.0
BTN.20.1_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2108.65699105337,2613.28480301052,0.0,0.0,0.0,0.0,0.0
BTN.20.2_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,883.511068409309,1137.94277168438,0.0,0.0,0.0,0.0,0.0
BTN.20.3_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1229.64924343303,1589.62826908007,0.0,0.0,0.0,0.0,0.0
BTN.20.4_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2650.65445084125,3247.3962336015,0.0,0.0,0.0,0.0,0.0
BTN.20.5_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,2218.96319711395,2847.5430319421,0.0,0.0,0.0,0.0,0.0
BTN.20.6_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1621.50926947966,2017.32531426102,0.0,0.0,0.0,0.0,0.0
BTN.20.7_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,1250.98518868536,1699.72289732844,0.0,0.0,0.0,0.0,0.0
BTN.20.8_1,BTN,Bhutan,20,2000,2020,1,1,remained_rural,5991.90131562203,7852.84947226755,0.0,0.0,0.0,0.0,0.0
CHN.1.1_1,CHN,China,20,2000,2020,2,2,remained_town_or_city,5259249.90791224,5294782.57150571,4190117.87200002,4274844.92349012,0.0,0.0,0.0
CHN.1.2_1,CHN,China,20,2000,2020,2,2,remained_town_or_city,3335372.0895019,2982384.5855009,2843823.6099108197,2441281.73920537,0.0,0.0,0.0
CHN.1.3_1,CHN,China,20,2000,2020,2,2,remained_town_or_city,5160990.347566,4898001.00523406,4528781.858754201,4255007.815414373,0.0,0.0,0.0
CHN.1.4_1,CHN,China,20,2000,2020,2,2,remained_town_or_city,4020900.73040643,3625976.75424006,3374316.0065398384,2875203.562909288,0.0,0.0,0.0
CHN.1.5_1,CHN,China,20,2000,2020,2,2,remained_town_or_city,1411615.13562231,1543873.36389089,934833.6130347131,1079969.58375008,0.0,0.0,0.0
CHN.1.6_1,CHN,China,20,2000,2020,2,2,remained_town_or_city,4057295.22820098,3709317.99032669,2714634.13863141,2422866.3564815726,0.0,0.0,0.0
CHN.1.7_1,CHN,China,20,2000,2020,2,2,remained_town_or_city,8098120.62515395,7466751.74229505,7454900.331249051,7010546.449165201,0.0,0.0,0.0
CHN.1.8_1,CHN,China,20,2000,2020,3,3,remained_town_or_city,5115721.17623437,7225478.61123774,4289231.916090537,6468578.1395891,0.0,0.0,0.0
CHN.1.9_1,CHN,China,20,2000,2020,2,2,remained_town_or_city,1855452.93049364,2121823.35120251,1645867.7654653941,1927861.9406755231,0.0,0.0,0.0
CHN.1.10_1,CHN,China,20,2000,2020,3,3,remained_town_or_city,1905656.14645767,2317466.71942304,1782813.0585207269,2210638.032604031,0.0,0.0,0.0
