id,code,name,facility_type_name,facility_function_name,facility_level_name,facility_healthcare_level_name,is_active,is_private,division_name,district_name,city_corporation_name,upazila_name,division_code,district_code,city_corporation_code,upazila_code,latitude,longitude,has_valid_coordinate,catchment_count,is_principal_tier,is_clinical_tier,approved_bed_number,has_emergency,has_opd,has_ipd,has_pharmacy,has_pathology,has_ambulance,buildings_nearest_1km_all,buildings_nearest_3km_all,buildings_nearest_5km_all,buildings_nearest_1km_p85,buildings_nearest_3km_p85,buildings_nearest_5km_p85,buildings_nearest_1km_p90,buildings_nearest_3km_p90,buildings_nearest_5km_p90
25926,10026338.0,SALMA MEDICAL SERVICES,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Gazipur,Upazilas of Gazipur,Sreepur,30,33.0,0.0,86.0,24.219453,90.413214,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25927,10026339.0,PEACE   LAB,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Sirajganj,Upazilas of Sirajganj,Shahjadpur,50,88.0,0.0,67.0,24.45133,89.70064,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25928,10026340.0,MAA CLINIC & DAIGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Kurigram,Upazilas of Kurigram,Rajarhat,55,49.0,0.0,77.0,22.628481,88.479019,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25929,10026341.0,SUPREME GENERAL HOSPITAL.,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Narsingdi Sadar,30,68.0,0.0,60.0,23.9363915,90.7123072,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25930,10026342.0,Lohagara Maternity General Hospital & Diagnostic Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Chattogram,Upazilas of Chattogram,Lohagara,20,15.0,0.0,47.0,22.010086,92.125381,1,1,1,1,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25931,10026343.0,NEW SHEBA CLINIC  & DIAGNOSTIC CENTRE,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Chuadanga,Upazilas of Chuadanga,Jibannagar,40,18.0,0.0,55.0,23.4260683,88.8242533,1,1,1,1,10.0,0,0,0,0,0,0,1201,1516,1516,684,852,852,401,497,497
25932,10026344.0,"DAKTARKHANA & DIAGNOSTIC CENTRE,PABNA",Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Pabna,Upazilas of Pabna,Pabna Sadar,50,76.0,0.0,55.0,24.158505,89.4480718,1,1,0,0,,0,0,0,0,0,0,770,856,856,395,428,428,223,240,240
25933,10026345.0,Medilife Specialized Hospital Ltd.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Kotwali,30,26.0,20.0,40.0,23.7116649,90.4022016,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25934,10026346.0,HEALTH CARE  DIAGNOSTIC  CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Mymensingh,Jamalpur,Upazilas of Jamalpur,Sarishabari,45,39.0,0.0,85.0,24.756572,89.836238,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25935,10026347.0,Patuakhali Heart Foundation & Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Patuakhali,Upazilas of Patuakhali,Patuakhali Sadar,10,78.0,0.0,95.0,22.361603,90.342675,1,1,0,0,,0,0,0,0,0,0,51,51,51,32,32,32,19,19,19
25936,10026348.0,Suraiya Hospital&Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Mugda Para,30,26.0,20.0,57.0,23.7292165,90.4303611,1,1,0,0,,0,0,0,0,0,0,152,152,152,93,93,93,60,60,60
25937,10026349.0,INSAF NURSING HOME,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Khulna,Khulna City Corporation,Khulna Sadar,40,47.0,33.0,51.0,22.804083,89.573869,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25938,10026350.0,NEW SOBAHAN GENERAL HOSPITAL & DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Shyampur,30,26.0,20.0,76.0,23.6870421,90.4269248,1,1,0,0,,0,0,0,0,0,0,4289,6193,6193,2556,3644,3644,1580,2250,2250
25939,10026351.0,Fatama Clinic & Nursing Home,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Barishal,Pirojpur,Upazilas of Pirojpur,Bhandaria,10,79.0,0.0,14.0,22.4832076,90.0416079,1,1,1,1,10.0,0,0,0,0,0,0,229,302,302,74,98,98,27,41,41
25940,10026352.0,MAA  DIAGNOSTIC COMPLEX(Unit 2),Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Gazipur,Upazilas of Gazipur,Sreepur,30,33.0,0.0,86.0,24.1997,90.4809,1,1,0,0,,0,0,0,0,0,0,384,655,655,195,331,331,105,172,172
25941,10026353.0,Daudkandi Diabetic  Medical Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Upazilas of Cumilla,Daudkandi,20,19.0,0.0,36.0,23.53919,90.72078,1,1,0,0,,0,0,0,0,0,0,2665,3685,3685,1432,1937,1937,821,1074,1074
25942,10026354.0,"Grameen kalyan, Saraswatipur Health Center",Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Naogaon,Upazilas of Naogaon,Mahadebpur,50,64.0,0.0,50.0,24.9197919,88.75180499999999,1,1,0,0,,0,0,0,0,0,0,181,181,181,114,114,114,71,71,71
25943,10026355.0,Eye Health Bangladesh Ltd.,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Uttara  Paschim,30,26.0,25.0,94.0,23.87393,90.38154,1,1,1,1,10.0,0,0,0,0,0,0,710,721,721,534,540,540,422,424,424
25944,10026356.0,Niramoy Medical Services,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Mymensingh,Netrakona,,Netrokona Sadar,45,72.0,,74.0,24.810328,90.865639,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25945,10026357.0,Healthcare Digital  Diagnostic & Ultrasound Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Lalmonirhat,Upazilas of Lalmonirhat,Kaliganj,55,52.0,0.0,39.0,25.96,89.18000000000006,1,1,0,0,,0,0,0,0,0,0,199,1129,1129,85,435,435,43,177,177
25946,10026358.0,Chayabithi Diabetic & Doctors Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Gazipur,Gazipur City Corporation,Gazipur Sadar,30,33.0,33.0,30.0,23.9999405,90.4202724,1,1,0,0,,0,0,0,0,0,0,6,6,6,4,4,4,4,4,4
25947,10026359.0,Health Cottage Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Faridpur,Upazilas of Faridpur,Faridpur Sadar,30,29.0,0.0,47.0,23.587168,89.835125,1,1,0,0,,0,0,0,0,0,0,7,7,7,3,3,3,3,3,3
25948,10026360.0,Green Apllo Diagnostic & Physiotherapy Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Upazilas of Barishal,Mehendiganj,10,6.0,0.0,62.0,22.6967286,90.3641367,1,1,0,0,,0,0,0,0,0,0,231,231,231,138,138,138,97,97,97
25949,10026361.0,Safe Medical Center.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Cumilla City Corporation,Cumilla Sadar Dakshin,20,19.0,50.0,33.0,23.46186,91.18504,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25950,10026362.0,FAIR LAB DIAGONSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Rajshahi,Rajshahi City Corporation,Rajpara,50,81.0,66.0,85.0,24.602989,89.118462,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25951,10026363.0,RANG DHANU CLINIC & NURSING HOME,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rangpur,Dinajpur,Upazilas of Dinajpur,Dinajpur Sadar,55,27.0,0.0,64.0,25.62745,88.63779,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25952,10026364.0,Prottasha Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Madaripur,Upazilas of Madaripur,Madaripur Sadar,30,54.0,0.0,54.0,23.70731,90.415482,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25953,10026365.0,MAA  DIAGNOSTIC  CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Chuadanga,Upazilas of Chuadanga,Alamdanga,40,18.0,0.0,7.0,23.7686557,88.9461561,1,1,0,0,,0,0,0,0,0,0,1085,1712,1712,528,806,806,272,408,408
25954,10026366.0,GRAMEEN MEDICAL SERVICES,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Cumilla City Corporation,Cumilla Adarsha Sadar,20,19.0,50.0,67.0,23.45598,91.18193,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25955,10026367.0,DOCTORS LAB,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Chattogram,Chattogram City Corporation,Panchlaish,20,15.0,16.0,57.0,22.356852,91.78318,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25956,10026368.0,SBF Houston Kidney Dialysis Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Narsingdi Sadar,30,68.0,0.0,60.0,23.9246121,90.6971905,1,1,1,1,10.0,0,0,0,0,0,0,1033,1033,1033,581,581,581,353,353,353
25957,10026369.0,NEW POPULAR GENERAL HOSPITAL & DIAGNOSTIC CENTER,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Narayanganj,Narayanganj City Corporation,Narayanganj Sadar,30,67.0,44.0,58.0,23.62041,90.49999,1,1,1,1,10.0,0,0,0,0,0,0,17,17,17,11,11,11,10,10,10
25958,10026370.0,SEBA DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Pirojpur,Upazilas of Pirojpur,Mathbaria,10,79.0,0.0,58.0,22.287592,89.959274,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25959,10026371.0,UNITED GENERAL HOSPITAL,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Narsingdi Sadar,30,68.0,0.0,60.0,23.92298,90.71768,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25960,10026372.0,Amjad Khan Chowdhury Memorial Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rajshahi,Natore,Upazilas of Natore,Natore Sadar,50,69.0,0.0,63.0,24.384516,89.036771,1,1,1,1,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25961,10026373.0,City Hospital Ltd & Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Mohammadpur,30,26.0,25.0,50.0,23.754817,90.366134,1,1,0,0,,0,0,0,0,0,1,13,13,13,12,12,12,7,7,7
25962,10026374.0,Health Aid Diagonstic & Consultation Centre Hazaribagh,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Lalbag,30,26.0,20.0,42.0,23.7416837,90.3264104,1,1,0,0,,0,0,0,0,0,0,1432,1435,1435,790,790,790,484,484,484
25963,10026375.0,Dhaka Imperial Hospital Ltd.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Gazipur,Gazipur City Corporation,Gazipur Sadar,30,33.0,33.0,30.0,23.901041,90.408821,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25964,10026376.0,THE LAB PATHOLOGI,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Sirajganj,Upazilas of Sirajganj,Sirajganj Sadar,50,88.0,0.0,78.0,24.3083752,89.6954956,1,1,0,0,,0,0,0,0,0,0,780,1066,1066,327,445,445,156,214,214
25965,10026377.0,NOYAN CLINIC,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Kushtia,Upazilas of Kushtia,Bheramara,40,50.0,0.0,15.0,24.0596152,88.8427825,1,1,1,1,10.0,0,0,0,0,0,1,542,8080,9867,206,3567,4460,72,1728,2239
25966,10026378.0,Pakundia Digital Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Pakundia,30,48.0,0.0,79.0,24.4138886,90.65404620000004,1,1,0,0,,0,0,0,0,0,0,318,318,318,164,164,164,98,98,98
25967,10026379.0,SEVEN STARS HOSPITAL & DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Naogaon,Upazilas of Naogaon,Atrai,50,64.0,0.0,3.0,24.61367,88.974306,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25968,10026380.0,Kashimpur Doctors Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Gazipur,Gazipur City Corporation,Gazipur Sadar,30,33.0,33.0,30.0,23.9845353,90.3219053,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25969,10026381.0,UNIQUE DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narayanganj,Narayanganj City Corporation,Narayanganj Sadar,30,67.0,44.0,58.0,23.62802,90.49748,1,1,0,0,,0,0,0,0,0,0,479,479,479,279,279,279,169,169,169
25970,10026382.0,Niramoy Hospital & Diagnostic Senter,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Lakshmipur,Upazilas of Lakshmipur,Raipur,20,51.0,0.0,58.0,22.9454,90.8342,1,1,0,0,,0,0,0,0,0,0,33,33,33,15,15,15,9,9,9
25971,10026383.0,UTTARA CRESCENT CLINIC (PVT.) LIMITED,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Uttara  Paschim,30,26.0,25.0,94.0,23.867608,90.396541,1,1,0,0,,0,0,0,0,0,1,26,26,26,20,20,20,20,20,20
25972,10026384.0,LOHAGARA MA-MONI HOSPITAL &  DIAGNOSTIC CENTER LTD.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Chattogram,Upazilas of Chattogram,Lohagara,20,15.0,0.0,47.0,22.010086,92.125381,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25973,10026385.0,M/S Janata Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Dinajpur,Upazilas of Dinajpur,Bochaganj,55,27.0,0.0,21.0,25.627913,88.633179,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25974,10026386.0,MEDI AID DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narayanganj,Narayanganj City Corporation,Narayanganj Sadar,30,67.0,44.0,58.0,23.61352,90.50298,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25975,10026387.0,Apex Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Narsingdi Sadar,30,68.0,0.0,60.0,23.9284062,90.7213664,1,1,0,0,,0,0,0,0,0,0,700,700,700,321,321,321,147,147,147
25976,10026388.0,Ramit Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Pirojpur,Upazilas of Pirojpur,Mathbaria,10,79.0,0.0,58.0,22.286085,89.962677,1,1,0,0,,0,0,0,0,0,0,1059,1184,1184,502,548,548,223,247,247
25977,10026389.0,SAYEM DIAGNO COMPLEX & HOSPITAL,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Mymensingh,Mymensingh,,Mymensingh Sadar,45,61.0,,52.0,24.744221,90.403008,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25978,10026390.0,DHAKA CENTRAL EYE HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Jatrabari,30,26.0,20.0,29.0,23.7099175,90.43325159999996,1,1,1,1,8.0,0,0,0,0,0,0,43,43,43,15,15,15,7,7,7
25979,10026391.0,The bangladesh Hospital & Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Brahmanbaria,Upazilas of Brahmanbaria,Brahmanbaria Sadar,20,12.0,0.0,13.0,23.964142,91.118301,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25980,10026392.0,SENIOR CITIZEN HEALTHCARE LTD.,Blood Bank,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Bhatara,30,26.0,25.0,22.0,23.8016165,90.4244695,1,1,1,1,,0,0,0,0,0,0,89,89,89,57,57,57,37,37,37
25981,10026393.0,Medizone Diagnostic & Consultation Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Jashore,Upazilas of Jashore,Jashore Sadar,40,41.0,0.0,47.0,23.1291897,89.2954079,1,1,0,0,,0,0,0,0,0,0,1126,1464,1464,685,866,866,418,514,514
25982,10026394.0,New Save Health Clinic,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Khulna,Khulna City Corporation,Khulna Sadar,40,47.0,33.0,51.0,22.8115964,89.55681419999999,1,1,1,1,10.0,0,0,0,0,0,0,250,250,250,163,163,163,120,120,120
25983,10026395.0,Sonar Desh Clinic & Diagnostic Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rajshahi,Bogura,Upazilas of Bogura,Bogura Sadar,50,10.0,0.0,20.0,24.8313288,89.37669679999999,1,1,1,1,10.0,0,0,0,0,0,0,77,77,77,42,42,42,21,21,21
25984,10026396.0,Sreenagar Modern Hospital & Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Munshiganj,Upazilas of Munshiganj,Sreenagar,30,59.0,0.0,84.0,23.4980931,90.41266210000003,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25985,10026397.0,Niramoy Clinic And Diagnostic Cennter,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Chapainawabganj,Upazilas of Chapainawabganj,Bholahat,50,70.0,0.0,18.0,24.9221,88.197331,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25986,10026398.0,Pranto Medical Care,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Sirajganj,Upazilas of Sirajganj,Royganj,50,88.0,0.0,61.0,24.386364,89.57113,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25987,10026399.0,TUSHER DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Mymensingh,Jamalpur,,Islampur,45,39.0,,29.0,25.1088973,89.941109,1,1,0,0,,0,0,0,0,0,0,1129,5227,6246,534,2487,2957,265,1225,1470
25988,10026400.0,National General Hospital & Diabetic Care,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Bhairab,30,48.0,0.0,11.0,24.056158,90.97678,1,1,1,1,10.0,0,0,0,0,0,0,414,414,414,227,227,227,126,126,126
25989,10026401.0,MEDINET CLINIC & DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barguna,Upazilas of Barguna,Barguna Sadar,10,4.0,0.0,28.0,23.7470985,90.3647261,1,1,0,0,,0,0,0,0,0,0,30,30,30,16,16,16,8,8,8
25990,10026402.0,COXS BAZAR BAITUSH SHARAF HOSPITAL (EYE  HOSPITAL),Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Cox's Bazar,Upazilas Cox's Bazar,Cox's Bazar Sadar,20,22.0,0.0,24.0,21.4413359,91.9826662,1,1,1,1,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25991,10026403.0,Maa O Shishu Hospital (Pvt.),Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Noakhali,Upazilas of Noakhali,Noakhali Sadar,20,75.0,0.0,87.0,22.821785,91.117371,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25992,10026404.0,PADMA X-RAY AND PATHOLOGY CLINIC,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Pabna,Upazilas of Pabna,Ishwardi,50,76.0,0.0,39.0,24.00038,89.24999,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25993,10026405.0,Madina Eye Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Gazipur,Upazilas of Gazipur,Sreepur,30,33.0,0.0,86.0,24.2213095,90.4109369,1,1,1,1,10.0,0,0,0,0,0,0,140,140,140,75,75,75,37,37,37
25994,10026406.0,Nova Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Narail,Upazilas of Narail,Narail Sadar,40,65.0,0.0,76.0,23.70731,90.415482,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25995,10026407.0,MEMORY HOSPITAL & DIAGNOSTIC COMPLEX,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Narayanganj,Upazilas of Narayanganj,Rupganj,30,67.0,0.0,68.0,23.62041,90.49999,1,1,1,1,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25996,10026408.0,Sreekali Doctors Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Upazilas of Cumilla,Muradnagar,20,19.0,0.0,81.0,23.7128182,90.94384680000007,1,1,0,0,,0,0,0,0,0,0,421,434,434,220,227,227,121,125,125
25997,10026409.0,THE IBN SINA DIGITAL DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Chandpur,Upazilas of Chandpur,Matlab Dakshin,20,13.0,0.0,76.0,23.339978,90.712408,1,1,0,0,,0,0,0,0,0,0,230,536,536,125,256,256,71,127,127
25998,10026410.0,Jamuna General Hospital & Diagnostic Centre (Pvt.),Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Tangail,Upazilas of Tangail,Mirzapur,30,93.0,0.0,66.0,24.105253,90.105056,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25999,10026411.0,Ashuganj Diagnostic Center.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Brahmanbaria,Upazilas of Brahmanbaria,Ashuganj,20,12.0,0.0,33.0,24.187,90.9694,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26000,10026412.0,Shojib Clinic,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Kushtia,Upazilas of Kushtia,Daulatpur,40,50.0,0.0,39.0,24.0013755,88.8750615,1,1,1,1,10.0,0,0,0,0,0,0,348,348,348,187,187,187,117,117,117
26001,10026413.0,"Labaid Limited (Diagnostics), Jashore",Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Jashore,Upazilas of Jashore,Jashore Sadar,40,41.0,0.0,47.0,23.166098,89.227699,1,1,0,0,,0,0,0,0,0,1,1255,1255,1255,775,775,775,468,468,468
26002,10026414.0,Baisary Health Center Grameen Kalyan,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Upazilas of Barishal,Banaripara,10,6.0,0.0,10.0,22.7855378,90.1254692,1,1,0,0,,0,0,0,0,0,0,221,221,221,94,94,94,51,51,51
26003,10026415.0,Kidney Foundation Hospital,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Pabna,Upazilas of Pabna,Santhia,50,76.0,0.0,72.0,24.003604,89.472878,1,1,0,0,,0,0,0,0,0,1,1039,1638,1638,539,846,846,297,457,457
26004,10026416.0,The Medical Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Rajbari,Upazilas of Rajbari,Pangsha,30,82.0,0.0,73.0,23.786855,89.425016,1,1,1,1,10.0,0,0,0,0,0,0,843,1666,1666,439,794,794,272,459,459
26005,10026417.0,APEX HOSPITAL & DIAGNOSTIC CENTRE,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Chuadanga,Upazilas of Chuadanga,Chuadanga Sadar,40,18.0,0.0,23.0,23.638798,88.845538,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26006,10026418.0,Essence   Medical Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Sher-e-bangla Nagar,30,26.0,20.0,80.0,23.74173,90.37199,1,1,0,0,,0,0,0,0,0,0,237,237,237,183,183,183,138,138,138
26007,10026419.0,Guide Medical Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Sabujbag,30,26.0,20.0,68.0,24.098379,90.328712,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26008,10026420.0,WOMENS & CHILDRENS GENERAL HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Dhanmondi,30,26.0,20.0,97.0,23.7455653,90.3721799,1,1,1,1,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26009,10026421.0,New General Diagnostics & Doctors Chamber,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Noakhali,Upazilas of Noakhali,Noakhali Sadar,20,75.0,0.0,87.0,22.8723447,91.0913533,1,1,0,0,,0,0,0,0,0,0,434,434,434,247,247,247,149,149,149
26010,10026422.0,RIAD DIGITAL DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Gazipur,Gazipur City Corporation,Gazipur Sadar,30,33.0,33.0,30.0,24.126097,90.472114,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26011,10026423.0,Allardarga Sono Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Kushtia,Upazilas of Kushtia,Daulatpur,40,50.0,0.0,39.0,24.0121477,88.8724798,1,1,0,0,,0,0,0,0,0,0,1915,4475,4608,977,2293,2358,517,1209,1243
26012,10026424.0,Janaseba Pathology Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Narail,Upazilas of Narail,Kalia,40,65.0,0.0,28.0,23.030553,89.629872,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
